Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Jacob deGrom (11236878),Jacob deGrom,11236878,P,13500,Postponed,NYM,26.28
SP,Trevor Bauer (11236880),Trevor Bauer,11236880,P,12500,CLE@TB 09/10/2018 07:10PM ET,CLE,26.14
SP,Max Scherzer (11236879),Max Scherzer,11236879,P,12500,WAS@PHI 09/10/2018 07:05PM ET,WAS,26.75
SP,Blake Snell (11236881),Blake Snell,11236881,P,12400,CLE@TB 09/10/2018 07:10PM ET,TB,23.33
SP,Luis Severino (11236882),Luis Severino,11236882,P,11900,NYY@MIN 09/10/2018 08:10PM ET,NYY,20.99
SP,Mike Clevinger (11236883),Mike Clevinger,11236883,P,11800,CLE@TB 09/10/2018 07:10PM ET,CLE,20.06
SP,Aaron Nola (11236884),Aaron Nola,11236884,P,11800,WAS@PHI 09/10/2018 07:05PM ET,PHI,23.18
SP,Carlos Carrasco (11236885),Carlos Carrasco,11236885,P,11600,CLE@TB 09/10/2018 07:10PM ET,CLE,21.63
SP,Corey Kluber (11236240),Corey Kluber,11236240,P,11100,CLE@TB 09/10/2018 07:10PM ET,CLE,22.95
SP,Patrick Corbin (11236886),Patrick Corbin,11236886,P,11000,ARI@COL 09/10/2018 08:40PM ET,ARI,23.04
SP,Robbie Ray (11236887),Robbie Ray,11236887,P,11000,ARI@COL 09/10/2018 08:40PM ET,ARI,16.26
SP,Jack Flaherty (11236888),Jack Flaherty,11236888,P,10800,PIT@STL 09/10/2018 08:15PM ET,STL,18.20
SP,Zack Wheeler (11236889),Zack Wheeler,11236889,P,10400,Postponed,NYM,18.74
SP,Noah Syndergaard (11236890),Noah Syndergaard,11236890,P,10200,Postponed,NYM,18.98
SP,Jameson Taillon (11236891),Jameson Taillon,11236891,P,9900,PIT@STL 09/10/2018 08:15PM ET,PIT,17.20
SP,Freddy Peralta (11236892),Freddy Peralta,11236892,P,9700,MIL@CHC 09/10/2018 08:05PM ET,MIL,17.60
SP,Masahiro Tanaka (11236893),Masahiro Tanaka,11236893,P,9400,NYY@MIN 09/10/2018 08:10PM ET,NYY,18.58
SP,Cole Hamels (11236894),Cole Hamels,11236894,P,9300,MIL@CHC 09/10/2018 08:05PM ET,CHC,16.53
SP,J.A. Happ (11236241),J.A. Happ,11236241,P,9300,NYY@MIN 09/10/2018 08:10PM ET,NYY,18.65
SP,Madison Bumgarner (11236895),Madison Bumgarner,11236895,P,9200,ATL@SF 09/10/2018 10:15PM ET,SF,16.45
SP,Zack Greinke (11236896),Zack Greinke,11236896,P,9100,ARI@COL 09/10/2018 08:40PM ET,ARI,19.24
SP,Trevor Williams (11236897),Trevor Williams,11236897,P,9000,PIT@STL 09/10/2018 08:15PM ET,PIT,14.08
SP,German Marquez (11236242),German Marquez,11236242,P,9000,ARI@COL 09/10/2018 08:40PM ET,COL,18.13
SP,Michael Kopech (11236898),Michael Kopech,11236898,P,9000,CWS@KC 09/10/2018 08:15PM ET,CWS,8.51
SP,Dereck Rodriguez (11236243),Dereck Rodriguez,11236243,P,8700,ATL@SF 09/10/2018 10:15PM ET,SF,16.56
SP,Yu Darvish (11236900),Yu Darvish,11236900,P,8600,MIL@CHC 09/10/2018 08:05PM ET,CHC,13.92
SP,Jimmy Nelson (11236902),Jimmy Nelson,11236902,P,8600,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
SP,Clay Buchholz (11236899),Clay Buchholz,11236899,P,8600,ARI@COL 09/10/2018 08:40PM ET,ARI,19.17
SP,Stephen Strasburg (11236901),Stephen Strasburg,11236901,P,8600,WAS@PHI 09/10/2018 07:05PM ET,WAS,18.88
SP,Jakob Junis (11236244),Jakob Junis,11236244,P,8500,CWS@KC 09/10/2018 08:15PM ET,KC,15.34
SP,Mike Foltynewicz (11236903),Mike Foltynewicz,11236903,P,8500,ATL@SF 09/10/2018 10:15PM ET,ATL,20.45
SP,Danny Salazar (11236904),Danny Salazar,11236904,P,8400,CLE@TB 09/10/2018 07:10PM ET,CLE,0
SP,Joe Musgrove (11236245),Joe Musgrove,11236245,P,8400,PIT@STL 09/10/2018 08:15PM ET,PIT,14.95
SP,Andrew Heaney (11236905),Andrew Heaney,11236905,P,8400,TEX@LAA 09/10/2018 10:07PM ET,LAA,17.36
SP,Carlos Rodon (11236908),Carlos Rodon,11236908,P,8300,CWS@KC 09/10/2018 08:15PM ET,CWS,16.97
SP,CC Sabathia (11236906),CC Sabathia,11236906,P,8300,NYY@MIN 09/10/2018 08:10PM ET,NYY,14.32
SP,Vince Velasquez (11236907),Vince Velasquez,11236907,P,8300,WAS@PHI 09/10/2018 07:05PM ET,PHI,14.09
SP,Miles Mikolas (11236910),Miles Mikolas,11236910,P,8200,PIT@STL 09/10/2018 08:15PM ET,STL,15.00
SP,Mike Minor (11236246),Mike Minor,11236246,P,8200,TEX@LAA 09/10/2018 10:07PM ET,TEX,14.58
SP,Tyler Skaggs (11236909),Tyler Skaggs,11236909,P,8200,TEX@LAA 09/10/2018 10:07PM ET,LAA,16.59
SP,Jordan Montgomery (11236912),Jordan Montgomery,11236912,P,8200,NYY@MIN 09/10/2018 08:10PM ET,NYY,11.88
SP,Nick Pivetta (11236911),Nick Pivetta,11236911,P,8200,WAS@PHI 09/10/2018 07:05PM ET,PHI,14.40
SP,Michael Wacha (11236914),Michael Wacha,11236914,P,8100,PIT@STL 09/10/2018 08:15PM ET,STL,16.01
SP,Johnny Cueto (11236913),Johnny Cueto,11236913,P,8100,ATL@SF 09/10/2018 10:15PM ET,SF,14.54
SP,Kyle Gibson (11236247),Kyle Gibson,11236247,P,8100,NYY@MIN 09/10/2018 08:10PM ET,MIN,16.13
SP,Jhoulys Chacin (11236915),Jhoulys Chacin,11236915,P,8000,MIL@CHC 09/10/2018 08:05PM ET,MIL,14.53
SP,Shane Bieber (11236918),Shane Bieber,11236918,P,8000,CLE@TB 09/10/2018 07:10PM ET,CLE,16.12
SP,John Gant (11236916),John Gant,11236916,P,8000,PIT@STL 09/10/2018 08:15PM ET,STL,11.36
SP,Jose Berrios (11236917),Jose Berrios,11236917,P,8000,NYY@MIN 09/10/2018 08:10PM ET,MIN,17.94
SP,Carlos Martinez (11236919),Carlos Martinez,11236919,P,7900,PIT@STL 09/10/2018 08:15PM ET,STL,11.58
SP,Kevin Gausman (11236920),Kevin Gausman,11236920,P,7900,ATL@SF 09/10/2018 10:15PM ET,ATL,13.86
SP,Jon Lester (11236248),Jon Lester,11236248,P,7800,MIL@CHC 09/10/2018 08:05PM ET,CHC,13.82
SP,Jonathan Loaisiga (11236921),Jonathan Loaisiga,11236921,P,7800,NYY@MIN 09/10/2018 08:10PM ET,NYY,15.32
SP,Jose Quintana (11236922),Jose Quintana,11236922,P,7700,MIL@CHC 09/10/2018 08:05PM ET,CHC,14.06
SP,Kyle Hendricks (11236923),Kyle Hendricks,11236923,P,7700,MIL@CHC 09/10/2018 08:05PM ET,CHC,15.19
SP,Luke Weaver (11236924),Luke Weaver,11236924,P,7700,PIT@STL 09/10/2018 08:15PM ET,STL,9.74
SP,Wade Miley (11236249),Wade Miley,11236249,P,7600,MIL@CHC 09/10/2018 08:05PM ET,MIL,13.87
SP,Steven Matz (11236925),Steven Matz,11236925,P,7600,Postponed,NYM,13.64
SP,Tyler Glasnow (11236250),Tyler Glasnow,11236250,P,7500,CLE@TB 09/10/2018 07:10PM ET,TB,6.46
SP,Anibal Sanchez (11236926),Anibal Sanchez,11236926,P,7500,ATL@SF 09/10/2018 10:15PM ET,ATL,16.86
SP,Garrett Richards (11236928),Garrett Richards,11236928,P,7500,TEX@LAA 09/10/2018 10:07PM ET,LAA,15.27
SP,Sonny Gray (11236927),Sonny Gray,11236927,P,7500,NYY@MIN 09/10/2018 08:10PM ET,NYY,11.05
SP,Jon Gray (11236931),Jon Gray,11236931,P,7400,ARI@COL 09/10/2018 08:40PM ET,COL,16.49
SP,Reynaldo Lopez (11236932),Reynaldo Lopez,11236932,P,7400,CWS@KC 09/10/2018 08:15PM ET,CWS,12.65
SP,Jaime Barria (11236251),Jaime Barria,11236251,P,7400,TEX@LAA 09/10/2018 10:07PM ET,LAA,13.46
SP,Lance Lynn (11236929),Lance Lynn,11236929,P,7400,NYY@MIN 09/10/2018 08:10PM ET,NYY,12.64
SP,Tommy Milone (11236930),Tommy Milone,11236930,P,7400,WAS@PHI 09/10/2018 07:05PM ET,WAS,10.37
SP,Chris Archer (11236933),Chris Archer,11236933,P,7300,PIT@STL 09/10/2018 08:15PM ET,PIT,14.10
SP,Nick Kingham (11236934),Nick Kingham,11236934,P,7300,PIT@STL 09/10/2018 08:15PM ET,PIT,11.20
SP,Sean Newcomb (11236252),Sean Newcomb,11236252,P,7300,ATL@SF 09/10/2018 10:15PM ET,ATL,15.14
SP,Trevor Richards (11236936),Trevor Richards,11236936,P,7300,Postponed,MIA,12.03
SP,Enyel De Los Santos (11236935),Enyel De Los Santos,11236935,P,7300,WAS@PHI 09/10/2018 07:05PM ET,PHI,6.8
SP,Tyson Ross (11236938),Tyson Ross,11236938,P,7200,PIT@STL 09/10/2018 08:15PM ET,STL,10.97
SP,Chad Kuhl (11236941),Chad Kuhl,11236941,P,7200,PIT@STL 09/10/2018 08:15PM ET,PIT,11.76
SP,Julio Teheran (11236937),Julio Teheran,11236937,P,7200,ATL@SF 09/10/2018 10:15PM ET,ATL,15.29
SP,Domingo German (11236939),Domingo German,11236939,P,7200,NYY@MIN 09/10/2018 08:10PM ET,NYY,11.13
SP,Pablo Lopez (11236940),Pablo Lopez,11236940,P,7200,Postponed,MIA,10.93
RP,Daniel Poncedeleon (11236942),Daniel Poncedeleon,11236942,P,7100,PIT@STL 09/10/2018 08:15PM ET,STL,7.95
RP,Austin Gomber (11236946),Austin Gomber,11236946,P,7100,PIT@STL 09/10/2018 08:15PM ET,STL,6.74
SP,Fernando Romero (11236943),Fernando Romero,11236943,P,7100,NYY@MIN 09/10/2018 08:10PM ET,MIN,10.70
SP,Jose Urena (11236253),Jose Urena,11236253,P,7100,Postponed,MIA,11.87
SP,Zach Eflin (11236944),Zach Eflin,11236944,P,7100,WAS@PHI 09/10/2018 07:05PM ET,PHI,13.84
SP,Ranger Suarez (11236945),Ranger Suarez,11236945,P,7100,WAS@PHI 09/10/2018 07:05PM ET,PHI,3.12
SP,Junior Guerra (11236948),Junior Guerra,11236948,P,7000,MIL@CHC 09/10/2018 08:05PM ET,MIL,12.94
SP,Chase Anderson (11236950),Chase Anderson,11236950,P,7000,MIL@CHC 09/10/2018 08:05PM ET,MIL,13.25
SP,Kyle Freeland (11236951),Kyle Freeland,11236951,P,7000,ARI@COL 09/10/2018 08:40PM ET,COL,17.60
RP,Max Fried (11236952),Max Fried,11236952,P,7000,ATL@SF 09/10/2018 10:15PM ET,ATL,9.59
SP,Ervin Santana (11236947),Ervin Santana,11236947,P,7000,NYY@MIN 09/10/2018 08:10PM ET,MIN,3.66
SP,Wei-Yin Chen (11236949),Wei-Yin Chen,11236949,P,7000,Postponed,MIA,11.17
SP,Jaime Garcia (11236953),Jaime Garcia,11236953,P,6900,MIL@CHC 09/10/2018 08:05PM ET,CHC,5.52
SP,Zach Davies (11236957),Zach Davies,11236957,P,6900,MIL@CHC 09/10/2018 08:05PM ET,MIL,10.44
SP,Adam Wainwright (11236254),Adam Wainwright,11236254,P,6900,PIT@STL 09/10/2018 08:15PM ET,STL,9.38
SP,Taijuan Walker (11236955),Taijuan Walker,11236955,P,6900,ARI@COL 09/10/2018 08:40PM ET,ARI,8.42
SP,Andrew Suarez (11236956),Andrew Suarez,11236956,P,6900,ATL@SF 09/10/2018 10:15PM ET,SF,13.28
SP,Mike Soroka (11236959),Mike Soroka,11236959,P,6900,ATL@SF 09/10/2018 10:15PM ET,ATL,13.11
SP,Matt Shoemaker (11236954),Matt Shoemaker,11236954,P,6900,TEX@LAA 09/10/2018 10:07PM ET,LAA,13.95
SP,Caleb Smith (11236958),Caleb Smith,11236958,P,6900,Postponed,MIA,14.91
SP,Adam Plutko (11236960),Adam Plutko,11236960,P,6800,CLE@TB 09/10/2018 07:10PM ET,CLE,10.52
SP,Jalen Beeks (11236961),Jalen Beeks,11236961,P,6800,CLE@TB 09/10/2018 07:10PM ET,TB,8.66
SP,Touki Toussaint (11236962),Touki Toussaint,11236962,P,6800,ATL@SF 09/10/2018 10:15PM ET,ATL,11.99
SP,Tanner Roark (11236255),Tanner Roark,11236255,P,6800,WAS@PHI 09/10/2018 07:05PM ET,WAS,13.89
SP,Gio Gonzalez (11236963),Gio Gonzalez,11236963,P,6700,MIL@CHC 09/10/2018 08:05PM ET,MIL,12.61
SP,Alex Reyes (11236966),Alex Reyes,11236966,P,6700,PIT@STL 09/10/2018 08:15PM ET,STL,9.4
SP,Danny Duffy (11236965),Danny Duffy,11236965,P,6700,CWS@KC 09/10/2018 08:15PM ET,KC,12.63
SP,Derek Holland (11236964),Derek Holland,11236964,P,6700,ATL@SF 09/10/2018 10:15PM ET,SF,13.65
SP,Jake Arrieta (11236256),Jake Arrieta,11236256,P,6700,WAS@PHI 09/10/2018 07:05PM ET,PHI,14.24
SP,Chris Stratton (11236968),Chris Stratton,11236968,P,6500,ATL@SF 09/10/2018 10:15PM ET,SF,11.09
SP,Jeremy Hellickson (11236967),Jeremy Hellickson,11236967,P,6500,WAS@PHI 09/10/2018 07:05PM ET,WAS,11.94
RP,Mike Montgomery (11236971),Mike Montgomery,11236971,P,6400,MIL@CHC 09/10/2018 08:05PM ET,CHC,6.22
SP,Zack Godley (11236257),Zack Godley,11236257,P,6400,ARI@COL 09/10/2018 08:40PM ET,ARI,15.73
SP,James Shields (11236969),James Shields,11236969,P,6400,CWS@KC 09/10/2018 08:15PM ET,CWS,12.46
SP,Luiz Gohara (11236973),Luiz Gohara,11236973,P,6400,ATL@SF 09/10/2018 10:15PM ET,ATL,4.43
SP,Jake Odorizzi (11236970),Jake Odorizzi,11236970,P,6400,NYY@MIN 09/10/2018 08:10PM ET,MIN,12.43
SP,Jerad Eickhoff (11236972),Jerad Eickhoff,11236972,P,6400,WAS@PHI 09/10/2018 07:05PM ET,PHI,2.45
RP,Jorge De La Rosa (11236975),Jorge De La Rosa,11236975,P,6300,MIL@CHC 09/10/2018 08:05PM ET,CHC,1.93
SP,Tyler Chatwood (11236977),Tyler Chatwood,11236977,P,6300,MIL@CHC 09/10/2018 08:05PM ET,CHC,7.23
SP,Nate Karns (11236976),Nate Karns,11236976,P,6300,CWS@KC 09/10/2018 08:15PM ET,KC,0
SP,Dylan Covey (11236979),Dylan Covey,11236979,P,6300,CWS@KC 09/10/2018 08:15PM ET,CWS,7.61
SP,Brandon McCarthy (11236974),Brandon McCarthy,11236974,P,6300,ATL@SF 09/10/2018 10:15PM ET,ATL,11.73
SP,Kolby Allard (11236980),Kolby Allard,11236980,P,6300,ATL@SF 09/10/2018 10:15PM ET,ATL,-2.8
RP,Felix Pena (11236978),Felix Pena,11236978,P,6300,TEX@LAA 09/10/2018 10:07PM ET,LAA,12.30
SP,Ryan Yarbrough (11236984),Ryan Yarbrough,11236984,P,6200,CLE@TB 09/10/2018 07:10PM ET,TB,10.85
SP,Alec Hansen (11236983),Alec Hansen,11236983,P,6200,CWS@KC 09/10/2018 08:15PM ET,CWS,0
SP,Nick Tropeano (11236982),Nick Tropeano,11236982,P,6200,TEX@LAA 09/10/2018 10:07PM ET,LAA,12.74
RP,Luis Cessa (11236981),Luis Cessa,11236981,P,6200,NYY@MIN 09/10/2018 08:10PM ET,NYY,5.71
SP,Brent Suter (11236988),Brent Suter,11236988,P,6100,MIL@CHC 09/10/2018 08:05PM ET,MIL,12.05
SP,Jake Faria (11236987),Jake Faria,11236987,P,6100,CLE@TB 09/10/2018 07:10PM ET,TB,9.02
SP,Alex Meyer (11236985),Alex Meyer,11236985,P,6100,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
SP,Dan Straily (11236986),Dan Straily,11236986,P,6100,Postponed,MIA,10.83
RP,Jefry Rodriguez (11236989),Jefry Rodriguez,11236989,P,6100,WAS@PHI 09/10/2018 07:05PM ET,WAS,7.60
SP,Shelby Miller (11236990),Shelby Miller,11236990,P,6000,ARI@COL 09/10/2018 08:40PM ET,ARI,3.79
SP,Jorge Lopez (11236991),Jorge Lopez,11236991,P,6000,CWS@KC 09/10/2018 08:15PM ET,KC,7.53
SP,Zack Littell (11236993),Zack Littell,11236993,P,6000,NYY@MIN 09/10/2018 08:10PM ET,MIN,0.25
RP,Seth Lugo (11236992),Seth Lugo,11236992,P,6000,Postponed,NYM,5.96
SP,Ivan Nova (11236994),Ivan Nova,11236994,P,5900,PIT@STL 09/10/2018 08:15PM ET,PIT,12.38
SP,Michael Pineda (11236995),Michael Pineda,11236995,P,5900,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
SP,Drew Smyly (11236998),Drew Smyly,11236998,P,5800,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Brandon Woodruff (11236999),Brandon Woodruff,11236999,P,5800,MIL@CHC 09/10/2018 08:05PM ET,MIL,7.58
RP,Alec Mills (11237000),Alec Mills,11237000,P,5800,MIL@CHC 09/10/2018 08:05PM ET,CHC,13.77
SP,Jose De Leon (11237001),Jose De Leon,11237001,P,5800,CLE@TB 09/10/2018 07:10PM ET,TB,0
SP,Ian Kennedy (11236996),Ian Kennedy,11236996,P,5800,CWS@KC 09/10/2018 08:15PM ET,KC,11.58
RP,Ian Hamilton (11237002),Ian Hamilton,11237002,P,5800,CWS@KC 09/10/2018 08:15PM ET,CWS,2.8
OF,Mike Trout (11236262),Mike Trout,11236262,OF,5800,TEX@LAA 09/10/2018 10:07PM ET,LAA,11.05
RP,Austin Bibens-Dirkx (11236997),Austin Bibens-Dirkx,11236997,P,5800,TEX@LAA 09/10/2018 10:07PM ET,TEX,5.19
SS,Trevor Story (11236260),Trevor Story,11236260,SS,5700,ARI@COL 09/10/2018 08:40PM ET,COL,9.67
SP,Tyler Anderson (11237003),Tyler Anderson,11237003,P,5700,ARI@COL 09/10/2018 08:40PM ET,COL,12.65
SP,Brad Keller (11237004),Brad Keller,11237004,P,5700,CWS@KC 09/10/2018 08:15PM ET,KC,7.42
OF,Shohei Ohtani (11236261),Shohei Ohtani,11236261,OF,5700,TEX@LAA 09/10/2018 10:07PM ET,LAA,1.93
SP,Sandy Alcantara (11237005),Sandy Alcantara,11237005,P,5700,Postponed,MIA,20
SP,Yonny Chirinos (11237008),Yonny Chirinos,11237008,P,5600,CLE@TB 09/10/2018 07:10PM ET,TB,12.46
SP,Scott Kazmir (11237006),Scott Kazmir,11237006,P,5600,ATL@SF 09/10/2018 10:15PM ET,ATL,0
RP,A.J. Cole (11237007),A.J. Cole,11237007,P,5600,NYY@MIN 09/10/2018 08:10PM ET,NYY,4.96
OF,Christian Yelich (11236265),Christian Yelich,11236265,OF,5500,MIL@CHC 09/10/2018 08:05PM ET,MIL,10.35
RP,Jordan Lyles (11237009),Jordan Lyles,11237009,P,5500,MIL@CHC 09/10/2018 08:05PM ET,MIL,6.18
SP,Anthony Banda (11237010),Anthony Banda,11237010,P,5500,CLE@TB 09/10/2018 07:10PM ET,TB,12
SP,Ty Blach (11237012),Ty Blach,11237012,P,5400,ATL@SF 09/10/2018 10:15PM ET,SF,4.43
RP,JC Ramirez (11237011),JC Ramirez,11237011,P,5400,TEX@LAA 09/10/2018 10:07PM ET,LAA,0.3
RP,Domingo Acevedo (11237013),Domingo Acevedo,11237013,P,5400,NYY@MIN 09/10/2018 08:10PM ET,NYY,0
RP,Jeff Brigham (11237014),Jeff Brigham,11237014,P,5400,Postponed,MIA,-0.65
OF,Bryce Harper (11236264),Bryce Harper,11236264,OF,5400,WAS@PHI 09/10/2018 07:05PM ET,WAS,9.29
1B,Paul Goldschmidt (11236263),Paul Goldschmidt,11236263,1B,5300,ARI@COL 09/10/2018 08:40PM ET,ARI,9.56
SP,Antonio Senzatela (11237015),Antonio Senzatela,11237015,P,5300,ARI@COL 09/10/2018 08:40PM ET,COL,7.28
OF,Aaron Judge (11236267),Aaron Judge,11236267,OF,5300,NYY@MIN 09/10/2018 08:10PM ET,NYY,9.86
SP,Chris Flexen (11237016),Chris Flexen,11237016,P,5300,Postponed,NYM,-2.59
SS,Francisco Lindor (11236268),Francisco Lindor,11236268,SS,5200,CLE@TB 09/10/2018 07:10PM ET,CLE,10.52
RP,Wilmer Font (11237019),Wilmer Font,11237019,P,5200,CLE@TB 09/10/2018 07:10PM ET,TB,4.38
RP,Jaime Schultz (11237025),Jaime Schultz,11237025,P,5200,CLE@TB 09/10/2018 07:10PM ET,TB,4.99
SP,Brent Honeywell (11237026),Brent Honeywell,11237026,P,5200,CLE@TB 09/10/2018 07:10PM ET,TB,0
OF,Charlie Blackmon (11236266),Charlie Blackmon,11236266,OF,5200,ARI@COL 09/10/2018 08:40PM ET,COL,9.07
SP,Matt Koch (11237021),Matt Koch,11237021,P,5200,ARI@COL 09/10/2018 08:40PM ET,ARI,8.78
SP,Ricky Nolasco (11237017),Ricky Nolasco,11237017,P,5200,CWS@KC 09/10/2018 08:15PM ET,KC,0
SP,Miguel Gonzalez (11237018),Miguel Gonzalez,11237018,P,5200,CWS@KC 09/10/2018 08:15PM ET,CWS,-4.75
SP,Martin Perez (11237020),Martin Perez,11237020,P,5200,TEX@LAA 09/10/2018 10:07PM ET,TEX,4.32
SP,Corey Oswalt (11237023),Corey Oswalt,11237023,P,5200,Postponed,NYM,5.45
RP,Paul Sewald (11237024),Paul Sewald,11237024,P,5200,Postponed,NYM,2.76
SP,Erick Fedde (11237022),Erick Fedde,11237022,P,5200,WAS@PHI 09/10/2018 07:05PM ET,WAS,7.86
OF,David Dahl (11236273),David Dahl,11236273,OF,5100,ARI@COL 09/10/2018 08:40PM ET,COL,6.34
SP,Jason Hammel (11237027),Jason Hammel,11237027,P,5100,CWS@KC 09/10/2018 08:15PM ET,KC,5.07
RP,Ben Lively (11237029),Ben Lively,11237029,P,5100,CWS@KC 09/10/2018 08:15PM ET,KC,5.51
SP,Drew Hutchison (11237028),Drew Hutchison,11237028,P,5100,TEX@LAA 09/10/2018 10:07PM ET,TEX,3.45
SP,Chase De Jong (11237031),Chase De Jong,11237031,P,5100,NYY@MIN 09/10/2018 08:10PM ET,MIN,16
SP,Marcos Molina (11237030),Marcos Molina,11237030,P,5100,Postponed,NYM,0
RP,Merandy Gonzalez (11237032),Merandy Gonzalez,11237032,P,5100,Postponed,MIA,5.51
SS,Trea Turner (11236271),Trea Turner,11236271,SS,5100,WAS@PHI 09/10/2018 07:05PM ET,WAS,8.84
2B/SS,Javier Baez (11236269),Javier Baez,11236269,2B/SS,5000,MIL@CHC 09/10/2018 08:05PM ET,CHC,9.57
1B,Jesus Aguilar (11236282),Jesus Aguilar,11236282,1B,5000,MIL@CHC 09/10/2018 08:05PM ET,MIL,8.2
RP,Corbin Burnes (11237044),Corbin Burnes,11237044,P,5000,MIL@CHC 09/10/2018 08:05PM ET,MIL,4.69
SP,Josh Tomlin (11237034),Josh Tomlin,11237034,P,5000,CLE@TB 09/10/2018 07:10PM ET,CLE,2.32
SP,Mitch Keller (11237043),Mitch Keller,11237043,P,5000,PIT@STL 09/10/2018 08:15PM ET,PIT,0
3B,Nolan Arenado (11236274),Nolan Arenado,11236274,3B,5000,ARI@COL 09/10/2018 08:40PM ET,COL,9.35
RP,Matt Andriese (11237038),Matt Andriese,11237038,P,5000,ARI@COL 09/10/2018 08:40PM ET,ARI,5.42
SP,Hector Santiago (11237035),Hector Santiago,11237035,P,5000,CWS@KC 09/10/2018 08:15PM ET,CWS,5.05
RP,Grant Dayton (11237036),Grant Dayton,11237036,P,5000,ATL@SF 09/10/2018 10:15PM ET,ATL,0
SP,Aaron Blair (11237037),Aaron Blair,11237037,P,5000,ATL@SF 09/10/2018 10:15PM ET,ATL,0
SP,Bartolo Colon (11237033),Bartolo Colon,11237033,P,5000,TEX@LAA 09/10/2018 10:07PM ET,TEX,8.59
RP,Jeffrey Springs (11237045),Jeffrey Springs,11237045,P,5000,TEX@LAA 09/10/2018 10:07PM ET,TEX,5.8
RP,Adalberto Mejia (11237039),Adalberto Mejia,11237039,P,5000,NYY@MIN 09/10/2018 08:10PM ET,MIN,11.49
RP,Andrew Vasquez (11237042),Andrew Vasquez,11237042,P,5000,NYY@MIN 09/10/2018 08:10PM ET,MIN,1.32
OF,Brandon Nimmo (11236272),Brandon Nimmo,11236272,OF,5000,Postponed,NYM,7.71
RP,Jarlin Garcia (11237040),Jarlin Garcia,11237040,P,5000,Postponed,MIA,4.89
SP,Dillon Peters (11237041),Dillon Peters,11237041,P,5000,Postponed,MIA,4.32
RP,Aaron Wilkerson (11237050),Aaron Wilkerson,11237050,P,4900,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.55
3B,Jose Ramirez (11236279),Jose Ramirez,11236279,3B,4900,CLE@TB 09/10/2018 07:10PM ET,CLE,10.81
SP,Luis Escobar (11237049),Luis Escobar,11237049,P,4900,PIT@STL 09/10/2018 08:15PM ET,PIT,0
OF,David Peralta (11236275),David Peralta,11236275,OF,4900,ARI@COL 09/10/2018 08:40PM ET,ARI,8.48
SP,Jeff Hoffman (11237048),Jeff Hoffman,11237048,P,4900,ARI@COL 09/10/2018 08:40PM ET,COL,-0.28
OF,Ronald Acuna Jr. (11236280),Ronald Acuna Jr.,11236280,OF,4900,ATL@SF 09/10/2018 10:15PM ET,ATL,10.26
SP,Parker Bridwell (11237046),Parker Bridwell,11237046,P,4900,TEX@LAA 09/10/2018 10:07PM ET,LAA,-12.45
C,J.T. Realmuto (11236278),J.T. Realmuto,11236278,C,4900,Postponed,MIA,8.68
SP,Joe Ross (11237047),Joe Ross,11237047,P,4900,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
1B/3B,Matt Carpenter (11236276),Matt Carpenter,11236276,1B/3B,4800,PIT@STL 09/10/2018 08:15PM ET,STL,9.24
SP,Ryan Helsley (11237057),Ryan Helsley,11237057,P,4800,PIT@STL 09/10/2018 08:15PM ET,STL,0
OF,Carlos Gonzalez (11236281),Carlos Gonzalez,11236281,OF,4800,ARI@COL 09/10/2018 08:40PM ET,COL,7.38
SP,Rubby De La Rosa (11237052),Rubby De La Rosa,11237052,P,4800,ARI@COL 09/10/2018 08:40PM ET,ARI,0
2B/SS,Adalberto Mondesi (11236294),Adalberto Mondesi,11236294,2B/SS,4800,CWS@KC 09/10/2018 08:15PM ET,KC,8.26
SP,Eric Skoglund (11237053),Eric Skoglund,11237053,P,4800,CWS@KC 09/10/2018 08:15PM ET,KC,8.00
SP,Carson Fulmer (11237055),Carson Fulmer,11237055,P,4800,CWS@KC 09/10/2018 08:15PM ET,CWS,4.57
SP,Tim Lincecum (11237051),Tim Lincecum,11237051,P,4800,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
RP,Luke Farrell (11237054),Luke Farrell,11237054,P,4800,TEX@LAA 09/10/2018 10:07PM ET,LAA,4.82
OF,Giancarlo Stanton (11236283),Giancarlo Stanton,11236283,OF,4800,NYY@MIN 09/10/2018 08:10PM ET,NYY,8.78
SP,Aaron Slegers (11237056),Aaron Slegers,11237056,P,4800,NYY@MIN 09/10/2018 08:10PM ET,MIN,5.03
SP,Chance Adams (11237058),Chance Adams,11237058,P,4800,NYY@MIN 09/10/2018 08:10PM ET,NYY,0.2
OF,Lorenzo Cain (11236286),Lorenzo Cain,11236286,OF,4700,MIL@CHC 09/10/2018 08:05PM ET,MIL,8.62
SP,Jen-Ho Tseng (11237061),Jen-Ho Tseng,11237061,P,4700,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.1
2B,DJ LeMahieu (11236299),DJ LeMahieu,11236299,2B,4700,ARI@COL 09/10/2018 08:40PM ET,COL,8.34
